price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_built
225000,3,1,1000,9295,1,3,7,1000,1955
795000,3,3,2260,3727,2,3,8,1880,2003
304999,4,2,2270,9600,1,3,7,1290,1976
95000,1,1,760,5746,1,4,5,760,1915
240000,4,2,1420,5382,1,5,5,1040,1942
772000,4,3,2500,8680,1,4,7,1250,1958
245000,2,2,1450,6258,1,4,8,1450,1983
430000,5,3,2500,5750,1,3,8,1430,1999
799000,3,2,2210,6300,2,5,8,2210,1916
880000,5,3,3020,9187,2,3,9,3020,2007
750000,4,3,3290,7538,2,3,9,3290,2004
2890000,4,4,5780,7173,2,3,11,4130,2008
532000,3,3,1820,4910,2,3,8,1820,1993
525000,4,3,2500,10330,1,4,8,1380,1978
239000,2,1,1210,9375,1,4,7,1210,1952
460000,2,2,1090,4000,1,3,8,970,1951
540000,4,2,1330,8400,2,3,8,1330,1962
475000,2,1,890,4590,1,3,7,890,1923
445000,3,2,1360,4998,1,3,8,1360,1968
1575000,5,4,4220,9240,2,5,11,3420,1991
549950,4,3,3780,6800,2,3,8,3780,2004
294950,4,2,2610,14321,2,4,6,1690,1940
736000,3,3,1980,2975,3,3,8,1980,1993
214946,3,2,1290,8688,1,4,7,1290,1980
856000,5,3,3620,5500,2,3,9,3620,2003
775000,2,3,2680,7392,1,3,9,2680,2004
205000,3,2,1200,8631,1,3,7,1200,1959
429592,2,3,1992,10946,2,5,6,1288,1903
414250,4,2,1640,13566,1,4,7,1120,1977
399950,4,3,1920,4400,1,4,6,960,1906
319990,3,2,1840,7326,1,5,7,1370,1979
524000,3,2,1310,9471,1,4,8,1310,1970
349950,2,1,1050,6317,2,4,7,1050,1913
889000,4,3,2570,4480,2,4,8,1580,1927
300000,3,1,930,5160,2,5,6,930,1919
395000,1,1,730,3000,1,3,7,730,1911
348000,2,3,1270,1242,3,3,7,1270,2008
830000,2,1,1150,6000,1,4,7,710,1921
173000,2,1,820,10450,1,4,7,820,1965
585000,4,2,3000,42200,1,3,7,1500,1950
576750,3,2,2220,5000,1,4,7,1110,1966
495000,5,3,2500,7620,1,3,7,1250,1962
216650,3,4,1540,1427,2,3,7,1360,2007
615000,4,3,2750,15450,1,3,8,1800,1978
675000,4,3,3130,12463,1,4,8,1620,1978
510000,3,2,1430,9250,1,4,8,990,1983
630000,3,3,2680,327135,2,3,8,2680,1995
359950,4,3,3010,5701,2,3,8,3010,2003
265000,3,2,1530,7500,2,3,7,1530,1986
210000,3,1,1240,4842,1,4,6,1240,1916
367000,3,3,2260,93218,1,4,6,2260,1998
1075000,4,2,2820,5000,2,4,9,1800,1926
756000,3,3,3560,8297,1,4,8,1650,1948
203000,3,2,1630,9145,1,3,7,1630,1960
535000,4,3,2880,23994,2,3,9,2880,2002
525000,3,3,2200,7440,2,4,7,1710,1947
347500,3,2,1620,7500,1,3,7,1220,1981
620000,3,2,1480,2185,3,3,9,1480,2005
645000,4,3,2250,10696,2,3,8,2250,1996
2200000,4,3,3540,11098,2,3,10,3000,1940
280000,3,2,1790,42399,1,4,7,1790,1990
432000,3,2,1400,6380,1,4,7,700,1924
790000,3,2,2390,4452,2,3,9,1790,1929
635000,4,2,2400,10050,1,5,8,2400,1957
442000,3,2,2050,6384,1,3,7,1350,1958
490000,4,3,2640,5267,2,3,7,2640,2001
250000,5,2,2320,7700,1,5,7,1290,1962
1325000,4,3,2440,3600,3,4,8,2440,1902
120000,3,1,1260,7500,1,3,6,1260,1954
2950000,5,5,6240,47480,1,3,11,4610,2003
325000,4,3,1930,8458,2,3,7,1930,1993
210000,4,2,1200,7680,1,3,7,1200,1968
215000,1,1,970,7639,1,4,5,570,1920
387000,3,2,1810,10800,1,5,8,1210,1968
408000,3,1,1380,7015,2,4,7,1380,1925
410000,3,1,1470,6500,1,4,7,1470,1953
216000,3,1,1010,7920,1,3,6,1010,1925
390000,3,1,1010,7920,1,3,6,1010,1925
357000,3,2,1340,11744,1,2,7,1340,1950
215000,3,1,970,7275,1,4,7,970,1970
265000,3,1,1122,6554,2,3,5,1122,1900
589950,3,3,1670,1350,3,3,9,1350,2014
440000,3,2,2840,16851,1,3,8,1600,1950
248000,2,1,770,8600,1,4,4,770,1914
730000,3,2,2040,130680,2,3,9,2040,1977
425000,4,3,3052,12145,2,3,8,3052,2004
680000,3,3,2620,14248,2,4,8,1830,1977
341500,5,2,3120,10400,2,3,8,3120,1980
395000,2,1,1100,3975,1,3,7,900,1950
1225000,4,3,3410,95396,2,4,10,3410,1962
695500,5,3,2510,9180,1,4,8,1600,1975
308000,3,2,1680,8629,1,3,8,1200,1977
422500,3,2,1960,6450,1,4,7,1000,1977
418000,2,1,1040,6900,1,4,7,1040,1915
385000,5,2,1750,9780,2,4,7,1750,1961
876650,3,3,2170,12508,2,5,9,1650,1928
450000,3,3,1639,2710,2,3,8,1479,2003
418800,4,2,2100,9984,1,4,7,1290,1973
330000,2,1,880,1753,2,4,7,880,1945
550000,3,2,1940,8376,1,4,8,1290,1963
270000,4,3,2490,11650,1,3,7,1390,1990
978500,3,2,2060,7080,2,3,9,1800,1940
975000,4,3,2720,10455,2,3,10,2500,1981
455000,3,2,2180,6850,1,3,7,1750,1973
1415000,4,3,3600,38016,2,3,11,3310,1991
220000,2,1,840,9000,1,5,6,840,1951
490000,3,2,2370,12196,2,4,7,2370,1970
420000,4,2,2270,9100,2,3,7,2270,1978
408500,4,3,2720,7043,2,3,9,2720,2003
716000,3,2,1140,4800,2,3,7,1140,1915
965000,4,3,2460,5000,2,5,8,1620,1938
357823,3,2,1240,9196,1,3,8,1240,1968
7062500,5,5,10040,37325,2,3,11,7680,1940
425000,3,2,1670,9500,1,3,7,1170,1977
711777,4,2,2220,6731,1,4,7,1110,1953
335000,3,1,980,9903,1,4,7,980,1966
825000,4,2,1890,6938,2,3,8,1890,1919
210000,2,1,1100,6000,2,4,6,1100,1900
575000,2,2,2770,19700,2,3,8,1780,1983
1208000,4,3,4250,10925,2,3,10,4250,2003
431500,2,2,1370,4866,1,3,8,1370,2005
475000,3,2,1480,13457,1,3,7,1480,1959
1495000,4,4,3770,4000,3,5,9,2890,1916
540000,6,3,2870,206474,2,3,7,2330,1960
775000,3,3,3820,35016,2,4,9,3820,1987
635000,3,3,1530,2978,1,3,7,1210,1997
1300000,3,3,4120,16365,1,3,12,4120,1999
405000,3,2,1590,7267,1,4,7,1100,1976
210000,3,1,1520,8600,1,3,6,1040,1951
880000,4,3,2350,4675,2,3,9,2150,1923
239000,4,2,1370,8837,2,3,7,1370,1955
515000,3,3,1540,6100,1,3,6,770,1944
1379900,3,3,3786,38038,1,3,9,1934,1978
215000,4,2,1500,5393,2,3,7,1500,1999
315000,6,2,1750,17685,1,4,5,1750,1943
442500,3,2,1800,8303,1,3,7,1200,1957
311000,2,2,1180,55321,1,3,8,1180,1941
425000,2,1,830,6030,1,4,6,830,1925
433500,3,2,1540,9450,1,4,6,1040,1919
450000,3,2,1610,8296,2,3,8,1610,1978
675000,3,2,1990,10260,2,4,8,1990,1987
535000,3,3,2070,4132,2,3,8,2070,1999
577000,3,2,1760,12874,1,4,7,1230,1967
480000,3,2,1740,8528,1,4,7,1290,1939
400000,3,2,1950,4473,1,4,6,1530,1914
304000,3,1,1280,8184,2,4,6,1280,1947
355000,3,2,1460,7203,1,3,7,1460,1990
998000,4,3,3770,982998,2,3,10,3770,1992
550000,4,2,2410,8447,2,4,8,2060,1936
550000,4,2,2410,8447,2,4,8,2060,1936
210000,3,2,1400,7300,2,3,6,1400,1948
317000,3,3,2100,7587,2,3,9,2100,1990
700000,4,4,5360,25800,1,3,9,3270,1971
265000,3,1,1000,9150,1,3,7,1000,1969
700000,4,4,3150,6175,2,3,9,3150,2001
1020000,5,4,4180,17841,2,3,10,3160,1990
1145000,4,2,2840,20242,1,3,8,2240,1972
460000,4,3,2110,35091,1,4,8,1290,1985
410000,2,2,1660,4000,1,3,7,1000,1950
665000,4,3,2160,4400,1,5,7,1320,1921
600000,4,3,2420,7744,2,3,9,2420,1994
502000,4,2,1920,3844,1,3,7,1170,1967
364950,4,3,2310,8030,2,3,7,2310,1978
680000,3,2,2330,4000,2,5,7,1520,1927
235500,5,3,2340,13713,1,2,8,1670,1967
576000,4,3,2590,5756,2,3,8,2590,2001
405000,2,3,1410,1240,2,3,8,1140,2006
335000,3,3,2850,8039,1,4,8,1540,1989
122000,2,1,730,6728,1,3,6,730,1953
432000,3,2,1470,6250,1,4,7,1070,1939
375000,4,2,2330,11400,1,4,8,2330,1974
276000,4,2,2460,11250,1,4,8,2460,1959
450000,3,2,2080,111513,2,3,8,1680,1977
210000,2,1,990,8140,1,1,6,990,1910
279000,3,3,1450,4106,2,3,7,1450,2011
635000,3,2,1340,3900,2,5,7,1340,1900
350000,3,3,2730,7372,2,3,9,2730,1998
218000,3,1,1140,7560,1,4,6,1140,1958
750000,4,2,1950,6300,2,3,7,1650,1944
310597,4,2,2000,25700,1,4,7,1150,1958
355000,3,1,900,37800,1,4,5,700,1923
735000,5,3,3390,5211,2,3,9,3390,2004
155000,1,1,720,6000,1,3,6,720,1940
354000,3,1,940,10368,1,3,7,940,1965
415000,3,2,1770,10513,1,4,7,1400,1982
202000,1,1,590,833,1,4,7,590,1926
580000,3,3,1980,1873,2,3,7,1470,1996
1495000,4,3,3070,10375,2,3,10,2180,1962
790000,4,3,3500,7519,2,3,9,3500,2004
499900,3,3,2100,5112,2,3,8,2100,1999
525000,4,2,2620,98881,1,3,7,1820,1952
810000,4,3,2810,10613,2,3,9,2810,1989
425000,4,2,2290,8773,1,4,7,1330,1947
241250,3,2,1350,7588,1,3,7,1350,1993
318700,4,3,2770,19116,1,4,8,1600,1961
720000,4,2,2530,5000,2,5,8,2070,1917
291000,3,1,1280,10500,2,4,5,1280,1941
420000,3,2,1060,38644,1,3,7,1060,1983
210000,2,2,1000,3554,1,4,8,1000,1975
645000,3,3,3870,11000,2,3,9,2970,1991
762000,5,2,3370,5000,2,4,7,2140,1907
247500,4,2,2290,7765,1,3,6,2290,1936
282500,3,2,1670,7150,2,4,7,1670,1990
395000,3,2,1460,22651,1,4,7,1460,1961
295000,3,2,1770,8235,1,3,7,1030,1960
235000,2,1,820,5100,1,4,6,820,1954
770000,3,2,1900,6334,1,3,8,1450,1948
559950,2,2,1870,4950,1,3,8,1870,2006
639000,4,2,1840,5419,1,4,7,920,1942
314950,3,1,1590,8470,1,4,7,1140,1967
525000,3,1,1640,6180,1,4,7,1640,1946
2400000,3,2,3000,11665,2,3,11,3000,2001
820000,3,2,2160,6272,1,4,8,1390,1960
1385000,3,3,2490,3600,2,4,8,1790,1911
521450,3,2,1290,5700,1,5,7,1290,1950
760750,3,3,3190,49137,2,3,9,3190,1988
759600,4,1,1540,115434,2,4,7,1540,1923
346150,3,2,2140,7200,1,4,8,1480,1966
390000,2,1,980,3800,1,3,7,980,1926
359950,5,2,2450,9432,2,3,8,2450,1973
430000,3,2,1360,5120,2,4,6,910,1924
960000,4,4,4610,11676,2,3,10,4610,2000
800000,7,7,7480,41664,2,3,11,5080,1953
1010000,3,3,2860,5805,2,3,9,2860,1999
290000,3,2,1810,11456,1,3,7,1810,1970
1350000,4,2,2240,10296,1,5,8,2240,1948
777000,3,3,3610,59677,2,3,10,2440,2003
526000,2,1,1450,4500,2,4,7,1450,1921
550000,3,4,1450,1091,2,3,8,1200,2007
276000,3,2,1820,8750,1,4,7,1200,1958
2500000,5,3,5620,12672,2,4,11,4140,1916
325000,3,2,2080,6554,1,3,7,1040,1950
365000,3,3,1780,1754,3,3,8,1780,2007
2150000,8,6,4340,9415,2,3,8,4340,1967
825050,4,3,2860,3680,2,3,9,1980,1925
690000,3,2,2540,9520,1,3,8,1500,1959
390000,4,1,1140,6250,2,3,6,1140,1958
385000,3,2,1320,1297,3,3,7,1320,1995
619000,3,3,2040,7503,2,3,8,2040,1987
494000,4,2,1790,42000,1,3,7,1170,1983
412450,3,2,1910,13505,1,3,8,1910,1955
580000,3,2,1460,2800,2,3,7,1460,1928
269900,3,2,1420,22100,1,5,7,1420,1957
704300,4,2,1790,4080,2,5,7,1790,1928
267000,3,2,1390,6005,2,3,8,1390,2005
310000,4,2,1880,12150,1,3,7,1280,1976
227064,3,2,1570,10824,2,3,7,1570,1908
925000,3,3,2690,7000,2,5,7,1840,1943
245000,3,2,1670,11452,1,3,8,1670,1992
339888,3,1,1040,7490,1,3,7,1040,1969
439000,4,2,1560,7500,1,4,7,1560,1968
400000,2,1,1470,6120,1,2,7,1470,1940
560000,3,2,2070,15002,2,3,8,2070,1955
703011,2,1,1370,5922,1,3,8,1130,1941
363000,2,1,1120,4800,1,3,7,770,1926
650000,4,3,2640,6240,2,3,9,2640,2001
299950,3,1,1030,9916,1,4,7,1030,1972
228950,3,1,1120,6625,1,3,6,1120,1942
465000,4,2,1730,11700,1,3,7,880,1956
725000,3,3,2090,9847,2,3,9,2090,1983
212500,3,1,920,14400,1,4,7,920,1977
526000,4,2,2970,54450,2,3,8,2970,1983
383000,3,3,1720,10031,2,3,8,1720,1993
244000,3,2,1460,4692,1,3,7,1460,1988
565000,3,2,1540,3570,2,5,7,1490,1930
373000,8,3,2850,12714,1,3,7,2850,1959
300000,3,2,1310,9855,1,3,7,1310,1962
405000,5,3,2430,4781,2,3,9,2430,2001
979000,3,2,1700,14133,1,4,8,1700,1954
324888,4,2,2160,28750,2,4,8,2160,1978
445000,3,2,860,3200,1,3,6,860,1929
761000,3,4,2050,2020,2,3,8,1520,2006
435000,4,2,1650,4745,1,3,7,1130,1972
252000,3,2,1570,8410,1,3,7,1180,1991
350000,3,2,1660,10150,2,3,7,1660,1957
875000,3,1,1220,8119,1,4,7,1220,1955
940000,3,1,1220,8119,1,4,7,1220,1955
280000,3,2,1780,11342,1,3,7,1780,1964
450000,3,3,2180,4226,2,3,8,2180,2004
905000,3,3,3520,237402,3,3,9,3520,2004
382450,3,3,2220,20531,2,3,8,2220,1998
246700,3,2,1610,13309,1,4,7,1610,1967
220000,3,2,1070,9331,1,3,6,1070,1956
555750,3,1,1060,4880,1,2,6,910,1913
262500,3,2,1160,8906,1,3,7,1160,1962
515000,2,1,910,4725,1,3,7,910,1949
499500,3,3,2970,21907,2,3,9,2970,1998
135000,1,1,790,13062,1,3,6,790,1942
462500,2,2,1540,7290,2,3,7,1540,1948
937500,4,3,3130,21100,1,3,9,2530,1956
458000,3,2,1470,9570,1,3,7,1280,1941
845000,4,3,3160,7143,2,3,8,2100,1933
660000,3,2,2675,40910,2,3,8,2675,1984
265000,3,2,1340,6783,1,4,7,1340,1987
599999,9,5,3830,6988,3,3,7,2450,1938
280000,3,3,1800,8697,2,3,8,1800,1987
1055000,3,3,2990,189852,2,4,10,2990,1974
875000,4,3,3720,14125,1,4,9,1930,1960
125000,3,1,920,7276,1,4,6,920,1961
634800,4,3,3280,4904,2,3,7,3280,2005
269950,4,1,1440,9600,1,2,7,1440,1964
359950,3,2,1940,11612,1,4,8,1100,1981
417000,3,2,1590,11454,1,4,8,1590,1979
389000,2,2,1340,4122,1,3,8,1340,2007
1038000,4,3,3770,10893,2,3,11,3770,1997
698000,6,3,2680,11250,1,5,7,1340,1967
685000,4,3,2820,10125,2,3,8,2820,2008
198500,3,2,1520,7137,1,3,5,1520,1932
350000,4,3,2560,5428,2,3,8,2560,2012
649950,3,3,3310,387684,1,3,8,2160,1919
441000,3,2,1540,7200,1,3,7,1540,1968
462600,3,2,1430,11761,1,4,8,1430,1964
365070,4,3,2506,6232,2,3,7,2506,2006
550000,4,2,2250,7500,1,5,7,1200,1956
470000,5,2,2740,9600,1,4,7,1370,1945
340000,3,2,1540,10400,1,3,6,1540,1977
910000,4,3,4190,38912,1,4,9,2040,1965
405000,4,2,1690,8392,1,3,7,1190,1979
661000,4,2,1990,4600,2,4,8,1420,1932
635000,4,3,2410,7069,2,3,9,2410,1993
282000,2,1,1150,6098,1,3,7,950,1948
235000,4,2,1720,10137,2,3,7,1720,1956
277500,3,2,1260,22100,2,4,7,1260,1981
346500,5,3,2020,8250,1,4,8,1430,1978
480000,5,2,2240,5500,1,3,7,1490,1959
360000,4,2,1930,6508,2,3,8,1930,1996
245000,3,3,1820,6785,1,3,7,1420,1994
625000,3,4,1560,1490,2,3,8,1240,1995
750500,5,3,2170,2440,2,4,8,1450,1911
525000,3,2,1600,9579,1,3,8,1180,1977
740000,4,4,3760,57063,2,3,9,2950,1998
523000,3,2,1240,7735,1,4,7,1240,1957
292000,3,2,1090,4500,2,5,8,1090,1929
625000,4,3,2740,9599,1,3,8,1820,1961
700000,3,3,3110,11727,2,3,9,3110,2002
399950,3,3,1610,1320,2,3,7,1280,2007
545000,4,4,1880,1341,3,3,8,1650,2007
339999,4,2,1740,6369,1,5,6,870,1954
1210000,4,2,3270,6000,2,5,8,2180,1909
545000,3,3,1990,5149,2,3,8,1990,2003
260000,4,2,1960,8400,1,4,8,1960,1967
526000,3,2,1680,3420,1,3,7,960,1992
701000,4,3,2910,8540,2,3,9,2910,2003
290000,3,2,1500,7482,1,4,7,1210,1968
330600,1,1,580,1799,1,3,7,580,1908
550500,3,2,2540,8280,1,3,7,1270,1949
430000,2,1,950,6426,1,3,7,950,1949
4000000,4,6,7080,16573,2,3,12,5760,2008
260600,2,1,810,4560,1,3,7,810,1928
825000,5,3,4080,7500,2,4,8,2720,1961
378950,4,2,1820,8400,1,5,7,1300,1956
435000,4,3,2650,9065,2,3,7,2650,2000
631000,3,2,1670,1396,2,3,9,1250,2015
415000,3,3,2480,8342,2,3,8,2480,1986
222000,3,2,1240,7560,1,3,8,1070,1967
245000,3,2,1390,8250,1,3,7,1390,1987
720000,3,3,2880,10126,2,4,10,2880,1985
215000,3,1,1060,9954,1,4,7,1060,1960
579100,2,1,1070,2754,1,3,7,830,1924
522500,4,2,1640,9299,2,4,7,870,1943
489000,3,2,1510,3000,1,4,7,910,1972
240000,3,1,1230,2353,2,4,6,1230,1925
420250,3,2,1510,3657,1,3,8,1510,2007
523000,4,3,3180,20870,2,3,8,2120,1967
628000,4,2,2260,6000,1,3,8,1430,1958
320000,4,3,1920,7277,2,4,8,1920,1990
359950,3,3,1980,7800,2,3,8,1980,1999
232000,2,1,1200,8063,1,4,6,1200,1958
810000,4,2,2020,5600,1,4,8,1210,1961
245000,4,2,2010,7561,2,4,7,1890,1921
273000,3,2,1930,8192,1,3,7,1470,1984
1191000,5,3,2710,14989,1,3,8,1720,1959
438000,5,1,1950,6250,2,4,7,1450,1917
400000,3,2,2110,19600,1,4,8,2110,1959
340000,3,1,1250,4800,1,4,7,1250,1951
552000,2,3,1380,951,3,3,9,1380,2006
790000,3,2,2050,4080,2,3,8,2050,1991
360000,3,2,1800,22000,2,3,8,1800,1931
235000,3,1,1310,15022,1,3,7,1310,1934
775000,2,1,1010,3600,1,3,7,1010,1913
489200,3,3,1850,9600,2,5,7,1850,1965
341000,3,2,1750,8900,2,4,8,1750,1977
335000,4,3,2154,6050,2,3,8,2154,2012
393500,3,2,1230,1441,2,3,8,1010,2004
360000,3,2,1960,8846,1,4,6,980,1940
400800,4,1,1070,5750,1,3,6,870,1923
585000,3,1,1450,5378,1,3,7,1190,1939
1600000,4,3,3680,5000,2,3,9,2480,1936
2880500,4,3,5760,32033,2,4,12,4390,1994
300000,3,1,1220,13000,1,4,7,1220,1955
1045000,4,3,2950,4560,2,5,7,1810,1912
360000,3,2,1340,1110,2,3,7,1040,1999
665900,4,2,2870,5453,2,4,8,2220,1926
470000,4,1,2590,18224,2,4,7,2000,1911
581000,4,2,2090,8164,1,4,8,1070,1963
527000,6,4,3000,8401,1,3,8,1500,1979
423000,4,2,1730,7245,1,4,7,880,1955
875000,4,4,2850,4416,2,3,7,2040,1926
410000,3,1,1020,6903,1,3,7,1020,1951
606000,3,3,2200,6005,2,3,9,2200,1997
654000,3,3,3240,60840,2,3,7,3240,1997
150000,3,1,490,38500,2,4,5,490,1959
373000,3,3,2990,6771,1,3,7,1550,2003
550000,5,2,2450,9488,1,4,7,1240,1900
512500,3,3,1900,7604,2,3,8,1900,1990
360000,4,3,2640,7388,2,3,7,2640,2003
369000,3,2,1340,1480,3,3,8,1340,1997
825000,4,3,3220,5262,2,3,9,3220,2003
255000,3,2,930,11475,1,3,7,930,1978
1285000,4,3,3240,10800,1,3,10,2260,1946
270000,5,3,2630,8470,2,4,8,2630,1968
480680,3,3,1730,4924,2,3,8,1730,1996
525000,4,2,2120,7725,1,3,8,1220,1965
291500,3,1,880,9238,2,5,6,880,1946
305000,4,2,1800,13551,1,4,7,1800,1974
285000,3,2,1600,7500,1,3,7,1600,1998
1875000,3,3,3280,29111,2,3,11,3280,1925
329500,5,2,3290,8000,1,3,7,1790,1968
1570000,4,2,2890,18226,3,3,10,2890,1984
379260,3,3,1730,7202,1,3,7,1330,1991
356000,3,3,1590,3411,2,3,7,1590,2000
571900,4,2,1710,8947,1,4,7,1710,1956
271500,3,2,1995,18360,2,3,7,1995,1957
390000,3,2,1300,10030,1,4,7,1300,1967
550000,3,3,2720,62310,1,3,8,2040,1985
755000,2,3,1360,2070,2,3,8,1360,1999
509500,2,3,1590,1485,2,3,8,1300,1994
486700,2,1,1200,6278,1,3,7,1080,1942
527500,2,1,1170,3000,2,3,7,1170,1910
475000,5,3,2010,3600,2,3,6,1510,1912
268000,3,3,1880,1793,2,3,7,1810,2001
562000,3,2,3250,50529,2,4,8,3250,1978
780000,4,3,2270,13449,1,4,9,1310,1975
700000,9,3,3680,4400,2,3,7,2830,1908
710000,3,2,1880,3000,1,4,8,1040,1931
445000,3,1,1050,5664,1,4,7,910,1947
729000,3,3,2250,60548,1,3,9,2250,2005
384400,3,3,1689,1388,3,3,8,1689,2008
815000,6,3,2860,17853,1,3,8,1430,1962
865000,4,3,2710,4069,3,4,10,2710,1990
514000,3,2,1770,7200,1,4,7,1770,1967
615000,4,3,2820,13193,1,3,8,1860,1965
865000,4,3,3400,99170,1,4,8,2000,1980
755000,4,3,3110,6930,2,3,9,3110,2004
425000,4,1,1480,8321,1,3,7,1080,1953
375000,2,1,940,9839,1,3,6,940,1910
750000,4,3,2680,4548,2,3,8,2680,2009
722000,4,3,3190,5408,2,3,9,3190,2005
1011000,3,3,1920,4480,2,3,9,1920,1949
725000,3,3,2610,7510,2,3,9,2610,1996
170000,3,1,1040,42180,1,2,6,1040,1947
845000,4,3,2880,35315,1,3,11,2270,1982
271900,3,2,1450,8771,2,4,7,1450,1991
1300000,6,5,3902,3880,3,4,9,2782,1977
261500,4,3,2460,7800,1,3,8,1500,1977
619500,3,3,2170,5000,2,3,9,2170,2003
435000,5,2,1970,15247,1,3,7,1450,1986
210000,3,1,1000,5454,1,3,7,1000,1954
489950,3,2,1580,4010,1,4,7,790,1909
260000,4,2,2130,8800,1,3,7,1100,1962
300000,4,1,1370,8499,1,3,7,1370,1949
530000,4,2,2150,14161,1,3,8,1330,1966
235000,3,2,1370,14030,1,4,8,1370,1977
593500,3,1,1370,4000,2,4,8,1370,1918
562000,3,3,3290,80471,2,4,8,2330,1975
585000,3,2,3190,207346,2,3,9,3190,1994
2400000,4,3,4140,20734,1,3,10,3300,1977
199500,3,2,1690,8901,1,3,7,1690,1986
544500,5,1,1690,3240,2,3,7,1690,1914
394900,3,1,1430,13370,1,3,7,1430,1962
912000,4,4,1980,4095,2,3,9,1980,2009
260000,3,3,1490,8102,2,4,7,1490,1990
858000,5,3,3620,12778,1,5,8,1900,1964
1275000,4,3,2720,16454,1,5,9,1870,1963
242150,4,2,1490,8544,1,4,7,1490,1970
220000,3,2,1230,7200,1,3,7,1230,1986
235000,3,2,1900,7980,1,4,7,1340,1977
370000,3,2,1530,10300,1,4,7,1530,1978
450000,3,2,2290,44866,1,3,8,1390,1981
534950,5,2,2240,6337,1,3,8,1280,1956
730000,4,3,3470,14271,2,3,9,3470,2005
465000,4,3,3050,32450,1,4,8,1550,1983
178000,3,1,1100,5734,1,4,7,1100,1955
215000,3,1,1610,7140,1,3,7,1080,1976
300000,3,3,1910,15508,1,3,8,1210,1984
430000,3,2,1510,7066,1,3,7,1230,1973
183000,3,2,1280,4366,2,4,6,1280,1985
585000,3,3,1910,1501,3,3,8,1530,2007
192950,3,1,1170,3330,2,4,6,1170,1969
599000,2,1,1550,7713,1,3,7,1550,1930
326500,3,1,1060,7920,1,4,7,1060,1968
358803,2,1,1040,5765,1,3,7,1040,1944
537000,3,3,1550,12920,2,5,7,1550,1999
1155000,3,3,2490,24691,1,4,9,1580,1961
156000,2,1,920,5889,1,4,6,920,1950
219000,3,1,1250,8276,2,5,6,1250,1939
1190000,3,2,2540,2700,2,4,8,1630,1922
248000,5,2,2190,16788,1,3,8,1380,1978
340000,3,2,1340,196020,1,4,7,1340,1987
899100,5,3,2410,15300,1,4,8,1400,1975
346950,3,2,1830,10954,1,3,7,1830,1963
330000,3,1,1850,5775,2,3,6,1740,1928
325000,3,1,1410,8250,1,3,7,1410,1954
315000,3,2,1460,7884,1,3,8,1460,1975
649950,3,3,1500,1375,2,3,9,1200,2014
316000,3,1,1130,7200,2,4,6,1130,1942
386000,2,3,1620,3196,2,3,8,1620,2008
535000,2,2,2330,7280,1,3,7,1450,1982
600000,3,3,1520,1800,3,3,7,1520,2003
339000,4,3,2840,8746,2,3,8,2840,2001
167000,3,2,1520,7456,1,3,7,1520,1949
430000,3,1,1740,4800,1,3,8,1740,1952
688000,4,4,4000,9309,2,3,9,4000,2007
834500,3,2,2780,6000,1,4,9,1670,1948
1075000,4,4,3500,8750,1,5,9,2140,1951
250000,3,1,1060,52272,1,3,7,1060,1960
402500,3,1,1290,4000,2,3,7,1290,1926
432500,3,3,2390,6435,1,3,8,1600,1978
485000,5,2,2460,14100,1,3,7,1380,1972
560000,4,3,2930,22000,1,4,9,1580,1978
410000,4,2,2200,8292,2,3,7,2200,1990
455000,3,3,1870,7344,1,3,8,1470,1980
459500,4,3,2060,8968,1,4,7,1190,1975
371000,4,2,1610,11305,1,3,7,1610,1968
289500,3,2,2120,3400,2,3,7,2120,2002
395000,3,4,1450,1263,2,3,8,1160,2007
496752,2,1,1980,5000,1,4,7,1090,1923
227000,2,1,860,6800,1,3,6,860,1943
330000,3,2,1460,9261,1,3,7,1460,1985
480000,5,2,2590,8610,1,4,7,1340,1958
290000,2,1,1120,217800,1,3,6,1120,1976
281000,3,1,1340,21336,2,4,5,1340,1945
705000,4,2,1780,3120,2,3,8,1780,1926
1400000,4,3,2920,4000,2,5,8,1910,1909
485000,4,3,2820,6611,1,3,7,1410,1958
622000,3,2,1550,1919,3,3,8,1550,2003
380000,3,2,1600,39848,1,4,8,1600,1958
2125000,4,3,3190,19513,2,4,10,3190,1982
561500,3,2,1960,6380,1,4,7,980,1939
242000,3,1,970,9600,1,3,7,970,1972
348500,3,2,1360,10726,1,4,7,1360,1966
370000,3,2,1360,10726,1,4,7,1360,1966
752000,6,4,3810,6663,2,4,8,3810,1977
230000,3,2,1340,8250,1,3,7,1100,1985
715000,3,2,1990,4977,3,3,9,1990,2012
240415,3,2,1120,10187,1,3,7,1120,1968
562000,4,2,2060,4080,2,3,7,1460,1922
360000,3,2,1170,4080,1,5,6,1170,1917
659950,3,3,1610,1246,2,3,9,1080,2014
458500,3,2,1890,1599,2,3,9,1430,2012
259950,2,2,1070,649,2,3,9,720,2008
366000,3,2,1680,6108,1,3,8,1680,1989
978000,4,3,2890,7821,2,3,9,2890,2014
525000,2,1,1360,6120,1,3,7,1060,1947
926300,3,2,1660,4800,2,3,8,1660,1907
750000,2,1,1620,6120,1,3,7,1620,1951
660000,2,1,960,6263,1,4,6,960,1942
305000,4,2,1000,7200,2,4,6,1000,1947
800000,2,3,2395,6143,1,3,8,2395,2003
600000,4,2,3050,9440,1,3,8,1800,1966
